Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Month,Hour
2023-01-05T00:00:00Z,15:03:00,Thursday,MAIN STREET STATION,EUNT,3,6,E,BD,5025,January,15
2023-01-05T00:00:00Z,16:02:00,Thursday,SHEPPARD WEST STATION,MUPAA,0,0,S,YU,5866,January,16
2023-01-05T00:00:00Z,16:10:00,Thursday,CHRISTIE STATION,SUDP,4,7,E,BD,5324,January,16
2023-01-05T00:00:00Z,18:05:00,Thursday,FINCH STATION,SUO,0,0,Invalid,YU,Invalid,January,18
2023-01-05T00:00:00Z,18:29:00,Thursday,MAIN STREET STATION,MUSC,0,0,W,BD,5219,January,18
2023-01-05T00:00:00Z,18:30:00,Thursday,SHEPPARD STATION,SUAP,0,0,Invalid,YU,Invalid,January,18
2023-01-05T00:00:00Z,18:52:00,Thursday,KENNEDY BD STATION,SUAE,0,0,Invalid,BD,Invalid,January,18
2023-01-05T00:00:00Z,19:20:00,Thursday,KENNEDY BD STATION,SUDP,4,8,W,BD,5178,January,19
2023-01-05T00:00:00Z,19:36:00,Thursday,KIPLING STATION,PUMST,0,0,Invalid,BD,Invalid,January,19
2023-01-05T00:00:00Z,19:45:00,Thursday,LAWRENCE STATION,SUDP,6,9,N,YU,5421,January,19
2023-01-05T00:00:00Z,20:12:00,Thursday,EGLINTON STATION,MUATC,5,8,S,YU,5481,January,20
2023-01-05T00:00:00Z,20:16:00,Thursday,LAWRENCE STATION,SUDP,6,9,S,YU,Invalid,January,20
2023-01-05T00:00:00Z,21:03:00,Thursday,VAUGHAN MC STATION,MUI,0,0,Invalid,YU,5543,January,21
2023-01-05T00:00:00Z,22:00:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,January,22
2023-01-05T00:00:00Z,23:02:00,Thursday,YONGE BD STATION,MUIS,0,0,Invalid,BD,Invalid,January,23
2023-01-05T00:00:00Z,23:09:00,Thursday,KENNEDY BD STATION,MUI,4,8,E,BD,5318,January,23
2023-01-05T00:00:00Z,23:14:00,Thursday,UNION STATION,SUDP,7,12,N,YU,6126,January,23
2023-01-05T00:00:00Z,00:01:00,Thursday,YORK MILLS STATION,MUIS,0,0,N,YU,5076,January,0
2023-01-05T00:00:00Z,00:56:00,Thursday,GREENWOOD STATION,SUDP,0,0,E,BD,5190,January,0
2023-01-05T00:00:00Z,01:21:00,Thursday,ROYAL YORK STATION,PUTSC,5,10,W,BD,5358,January,1
2023-01-05T00:00:00Z,01:38:00,Thursday,KIPLING STATION,PUSTC,6,11,E,BD,5032,January,1
2023-01-05T00:00:00Z,08:55:00,Thursday,SHEPPARD-YONGE STATION,MUTD,0,0,W,SHP,6186,January,8
2023-01-05T00:00:00Z,21:28:00,Thursday,SHEPPARD-YONGE STATION,MUIS,0,0,Invalid,SHP,Invalid,January,21
2023-01-06T00:00:00Z,02:08:00,Friday,EGLINTON WEST STATION,SUDP,0,0,Invalid,YU,Invalid,January,2
2023-01-06T00:00:00Z,10:49:00,Friday,MIDLAND STATION,ERDO,3,8,S,SRT,Invalid,January,10
2023-01-06T00:00:00Z,02:39:00,Friday,KIPLING STATION,MUIS,0,0,Invalid,BD,Invalid,January,2
2023-01-06T00:00:00Z,11:05:00,Friday,LAWRENCE EAST STATION,MRTO,11,16,N,SRT,3007,January,11
2023-01-06T00:00:00Z,06:17:00,Friday,DUFFERIN STATION,SUO,0,0,W,BD,5180,January,6
2023-01-06T00:00:00Z,14:42:00,Friday,MCCOWAN STATION,TRO,5,10,Invalid,SRT,3016,January,14
2023-01-06T00:00:00Z,06:39:00,Friday,EGLINTON WEST STATION,MUIR,6,9,N,YU,5636,January,6
2023-01-06T00:00:00Z,16:15:00,Friday,MIDLAND STATION,ERDO,3,8,N,SRT,3012,January,16
2023-01-06T00:00:00Z,07:10:00,Friday,FINCH STATION,EUBK,3,6,S,YU,5761,January,7
2023-01-06T00:00:00Z,22:00:00,Friday,KENNEDY SRT STATION TO,MRO,0,0,Invalid,SRT,Invalid,January,22
2023-01-06T00:00:00Z,08:24:00,Friday,ISLINGTON STATION,MUD,0,0,W,BD,5270,January,8
2023-01-06T00:00:00Z,08:25:00,Friday,BATHURST STATION,MUDD,0,0,W,BD,5351,January,8
2023-01-06T00:00:00Z,08:30:00,Friday,WOODBINE STATION,MUIS,0,0,Invalid,BD,Invalid,January,8
2023-01-06T00:00:00Z,08:38:00,Friday,DUFFERIN STATION,MUPAA,0,0,E,BD,5058,January,8
2023-01-06T00:00:00Z,09:19:00,Friday,LAWRENCE STATION,EUDO,7,10,S,YU,5666,January,9
2023-01-06T00:00:00Z,09:28:00,Friday,DUNDAS STATION,SUDP,0,0,Invalid,YU,Invalid,January,9
2023-01-06T00:00:00Z,10:06:00,Friday,WARDEN STATION,SUUT,13,16,W,BD,5297,January,10
2023-01-06T00:00:00Z,10:24:00,Friday,SHEPPARD STATION,MUPAA,3,6,N,YU,5466,January,10
2023-01-06T00:00:00Z,10:43:00,Friday,DUFFERIN STATION,SUDP,8,11,E,BD,5170,January,10
2023-01-06T00:00:00Z,11:24:00,Friday,KENNEDY BD STATION,SUO,3,6,W,BD,5195,January,11
2023-01-06T00:00:00Z,11:26:00,Friday,COXWELL STATION,PUMO,0,0,Invalid,BD,Invalid,January,11
2023-01-06T00:00:00Z,11:51:00,Friday,UNION TO KING,SUUT,13,16,N,YU,6011,January,11
2023-01-06T00:00:00Z,13:17:00,Friday,HIGH PARK STATION,MUPAA,0,0,W,BD,5021,January,13
2023-01-06T00:00:00Z,13:20:00,Friday,ST CLAIR WEST STATION,SUO,0,0,S,YU,5586,January,13
2023-01-06T00:00:00Z,13:53:00,Friday,BLOOR STATION,MUIS,0,0,S,YU,Invalid,January,13
2023-01-06T00:00:00Z,14:15:00,Friday,KIPLING STATION,MUIR,3,6,E,BD,5029,January,14
2023-01-06T00:00:00Z,14:48:00,Friday,OSSINGTON STATION,MUIS,0,0,Invalid,BD,Invalid,January,14
2023-01-06T00:00:00Z,15:06:00,Friday,OSGOODE STATION,MUIS,0,0,Invalid,YU,Invalid,January,15
2023-01-06T00:00:00Z,15:42:00,Friday,DUPONT STATION,MUPAA,0,0,S,YU,5526,January,15
2023-01-06T00:00:00Z,15:45:00,Friday,GLENCAIRN STATION,PUOPO,6,8,S,YU,6061,January,15
2023-01-06T00:00:00Z,15:53:00,Friday,EGLINTON WEST STATION,PUOPO,3,5,S,YU,6061,January,15
2023-01-06T00:00:00Z,16:16:00,Friday,SHERBOURNE STATION,PUMEL,0,0,Invalid,BD,Invalid,January,16
2023-01-06T00:00:00Z,16:49:00,Friday,ST GEORGE YUS STATION,MUPAA,0,0,S,YU,6101,January,16
2023-01-06T00:00:00Z,16:58:00,Friday,DOWNSVIEW PARK STATION,SUAP,16,20,N,YU,5931,January,16
2023-01-06T00:00:00Z,17:16:00,Friday,EGLINTON STATION,PUOPO,3,6,S,YU,5581,January,17
2023-01-06T00:00:00Z,17:45:00,Friday,OSSINGTON STATION,MUDD,14,17,E,BD,5122,January,17
2023-01-06T00:00:00Z,18:07:00,Friday,PIONEER VILLAGE STATIO,SUAP,38,40,N,YU,5741,January,18
2023-01-06T00:00:00Z,18:18:00,Friday,SHEPPARD WEST STATION,MUIR,8,10,N,YU,5581,January,18
2023-01-06T00:00:00Z,18:49:00,Friday,YONGE BD STATION,MUIRS,0,0,Invalid,BD,Invalid,January,18
2023-01-06T00:00:00Z,18:53:00,Friday,FINCH STATION,PUMST,0,0,Invalid,YU,Invalid,January,18
2023-01-06T00:00:00Z,18:57:00,Friday,ST GEORGE YUS STATION,MUPAA,4,6,S,YU,6111,January,18
2023-01-06T00:00:00Z,19:24:00,Friday,QUEEN STATION,PUMEL,0,0,N,YU,Invalid,January,19
2023-01-06T00:00:00Z,19:52:00,Friday,SHEPPARD WEST STATION,SUUT,4,7,N,YU,5541,January,19
2023-01-06T00:00:00Z,19:57:00,Friday,OSGOODE STATION,MUATC,9,12,S,YU,5606,January,19
2023-01-06T00:00:00Z,20:24:00,Friday,PAPE STATION,SUO,0,0,Invalid,BD,Invalid,January,20
2023-01-06T00:00:00Z,20:44:00,Friday,HIGH PARK STAITON,MUO,0,0,Invalid,BD,Invalid,January,20
2023-01-06T00:00:00Z,22:00:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,January,22
2023-01-06T00:00:00Z,22:22:00,Friday,SHERBOURNE STATION,SUO,0,0,Invalid,BD,Invalid,January,22
2023-01-06T00:00:00Z,22:28:00,Friday,KEELE STATION,SUO,7,11,W,BD,5313,January,22
2023-01-06T00:00:00Z,23:21:00,Friday,KIPLING STATION,SUAP,0,0,Invalid,BD,Invalid,January,23
2023-01-06T00:00:00Z,23:26:00,Friday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5000,January,23
2023-01-06T00:00:00Z,23:32:00,Friday,VAUGHAN MC STATION,MUPAA,0,0,Invalid,YU,5526,January,23
2023-01-06T00:00:00Z,23:45:00,Friday,CHESTER STATION,MUIS,0,0,Invalid,BD,Invalid,January,23
2023-01-06T00:00:00Z,00:03:00,Friday,JANE STATION,MUIS,0,0,Invalid,BD,Invalid,January,0
2023-01-06T00:00:00Z,17:15:00,Friday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6191,January,17
2023-01-06T00:00:00Z,21:56:00,Friday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6181,January,21
2023-01-06T00:00:00Z,22:15:00,Friday,BAYVIEW STATION,MUSC,0,0,E,SHP,6146,January,22
2023-01-07T00:00:00Z,03:18:00,Saturday,KIPLING STATION,MUIS,0,0,Invalid,BD,Invalid,January,3
2023-01-07T00:00:00Z,17:06:00,Saturday,SCARBOROUGH CTR STATIO,TRNCA,0,0,Invalid,SRT,Invalid,January,17
2023-01-07T00:00:00Z,05:39:00,Saturday,KIPLING STATION,MUO,0,0,W,BD,Invalid,January,5
2023-01-07T00:00:00Z,22:00:00,Saturday,KENNEDY SRT STATION TO,MRO,0,0,Invalid,SRT,Invalid,January,22
2023-01-07T00:00:00Z,06:02:00,Saturday,QUEEN STATION,SUDP,19,25,S,YU,5436,January,6
2023-01-07T00:00:00Z,07:14:00,Saturday,SPADINA YUS STATION,SUO,0,0,Invalid,YU,Invalid,January,7
2023-01-07T00:00:00Z,09:08:00,Saturday,KENNEDY BD STATION,MUI,5,10,W,BD,5084,January,9
2023-01-07T00:00:00Z,09:33:00,Saturday,FINCH STATION,MUPAA,6,12,S,YU,5981,January,9
2023-01-07T00:00:00Z,09:34:00,Saturday,SHERBOURNE STATION,PUMEL,0,0,Invalid,BD,Invalid,January,9
2023-01-07T00:00:00Z,09:35:00,Saturday,FINCH STATION,MUIR,6,12,S,YU,5981,January,9
2023-01-07T00:00:00Z,10:08:00,Saturday,OSSINGTON STATION,MUIS,0,0,Invalid,BD,Invalid,January,10
2023-01-07T00:00:00Z,10:31:00,Saturday,SHERBOURNE STATION,MUIS,0,0,Invalid,BD,Invalid,January,10
2023-01-07T00:00:00Z,12:30:00,Saturday,DAVISVILLE STATION,SUDP,0,0,Invalid,YU,Invalid,January,12
2023-01-07T00:00:00Z,13:29:00,Saturday,ISLINGTON STATION,MUPAA,0,0,E,YU,5172,January,13
2023-01-07T00:00:00Z,13:34:00,Saturday,KEELE STATION,MUNCA,0,0,Invalid,BD,Invalid,January,13
2023-01-07T00:00:00Z,14:59:00,Saturday,EGLINTON STATION,MUPAA,0,0,N,YU,5646,January,14
2023-01-07T00:00:00Z,15:58:00,Saturday,SHEPPARD WEST STATION,MUATC,4,8,S,YU,5926,January,15
2023-01-07T00:00:00Z,15:59:00,Saturday,OSSINGTON STATION,MUIS,0,0,Invalid,BD,Invalid,January,15
2023-01-07T00:00:00Z,16:16:00,Saturday,BROADVIEW STATION,SUUT,0,0,E,BD,5270,January,16
2023-01-07T00:00:00Z,16:39:00,Saturday,SPADINA BD STATION,SUUT,12,16,E,BD,5103,January,16
2023-01-07T00:00:00Z,17:04:00,Saturday,KEELE STATION,PUMST,0,0,Invalid,BD,Invalid,January,17
2023-01-07T00:00:00Z,17:06:00,Saturday,COLLEGE STATION,PUOPO,5,9,S,YU,5861,January,17
2023-01-07T00:00:00Z,17:09:00,Saturday,COLLEGE STATION,PUOPO,4,8,N,YU,6136,January,17
2023-01-07T00:00:00Z,17:42:00,Saturday,BLOOR STATION,MUI,19,23,N,YU,5561,January,17
2023-01-07T00:00:00Z,17:50:00,Saturday,KEELE STATION,TUNCA,0,0,Invalid,BD,Invalid,January,17
2023-01-07T00:00:00Z,18:24:00,Saturday,KING STATION,MUPAA,0,0,N,YU,5411,January,18
2023-01-07T00:00:00Z,19:20:00,Saturday,FINCH WEST STATION,MUNCA,0,0,Invalid,YU,Invalid,January,19
2023-01-07T00:00:00Z,19:31:00,Saturday,COLLEGE STATION,SUO,19,24,S,YU,5601,January,19
2023-01-07T00:00:00Z,19:56:00,Saturday,WARDEN STATION,SUO,0,0,E,BD,5346,January,19
2023-01-07T00:00:00Z,19:56:00,Saturday,VAUGHAN MC STATION,TUO,6,11,N,YU,5381,January,19
2023-01-07T00:00:00Z,19:58:00,Saturday,DONLANDS STATION,SUDP,0,0,Invalid,BD,Invalid,January,19
2023-01-07T00:00:00Z,20:12:00,Saturday,ST PATRICK STATION,SUO,22,27,S,YU,5776,January,20
2023-01-07T00:00:00Z,20:45:00,Saturday,UNION STATION,MUIR,6,11,N,YU,5721,January,20
2023-01-07T00:00:00Z,21:03:00,Saturday,QUEEN STATION,PUMEL,0,0,Invalid,YU,Invalid,January,21
2023-01-07T00:00:00Z,21:44:00,Saturday,BLOOR STATION,MUIS,0,0,Invalid,YU,Invalid,January,21
2023-01-07T00:00:00Z,22:00:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,January,22
2023-01-07T00:00:00Z,22:19:00,Saturday,BLOOR STATION,SUAP,0,0,N,YU,5866,January,22
2023-01-07T00:00:00Z,22:29:00,Saturday,YONGE BD STATION,SUAP,0,0,E,BD,5362,January,22
2023-01-07T00:00:00Z,22:29:00,Saturday,SPADINA BD STATION,MUIRS,0,0,Invalid,BD,Invalid,January,22
2023-01-07T00:00:00Z,22:54:00,Saturday,KING STATION,MUNCA,0,0,Invalid,YU,Invalid,January,22
2023-01-07T00:00:00Z,23:52:00,Saturday,UNION STATION,MUPAA,0,0,N,YU,5421,January,23
2023-01-07T00:00:00Z,23:52:00,Saturday,KIPLING STATION,PUMEL,0,0,Invalid,BD,Invalid,January,23
2023-01-07T00:00:00Z,23:54:00,Saturday,UNION STATION,MUIS,0,0,Invalid,YU,Invalid,January,23
2023-01-07T00:00:00Z,00:03:00,Saturday,WELLESLEY STATION,MUIS,0,0,Invalid,YU,Invalid,January,0
2023-01-07T00:00:00Z,00:31:00,Saturday,VAUGHAN MC STATION,PUMEL,0,0,Invalid,YU,Invalid,January,0
2023-01-07T00:00:00Z,01:51:00,Saturday,KIPLING STATION,SUDP,0,0,E,BD,5062,January,1
2023-01-07T00:00:00Z,02:03:00,Saturday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6191,January,2
2023-01-07T00:00:00Z,12:24:00,Saturday,LESLIE STATION,TUSC,0,0,W,SHP,6171,January,12
2023-01-07T00:00:00Z,19:50:00,Saturday,BAYVIEW STATION,TUCC,0,0,E,SHP,6146,January,19
2023-01-07T00:00:00Z,20:00:00,Saturday,DON MILLS STATION,MUSC,5,10,W,SHP,6141,January,20
2023-01-08T00:00:00Z,02:41:00,Sunday,FINCH STATION,SUDP,0,0,Invalid,YU,Invalid,January,2
2023-01-08T00:00:00Z,22:00:00,Sunday,KENNEDY SRT STATION TO,MRO,0,0,Invalid,SRT,Invalid,January,22
2023-01-08T00:00:00Z,07:52:00,Sunday,MAIN STREET STATION,SUDP,0,0,Invalid,BD,Invalid,January,7
2023-01-08T00:00:00Z,08:05:00,Sunday,KEELE YARD,SUG,5,10,W,BD,5279,January,8
2023-01-08T00:00:00Z,08:18:00,Sunday,JANE STATION,SUO,9,14,E,BD,5062,January,8
2023-01-08T00:00:00Z,08:44:00,Sunday,FINCH STATION,MUATC,6,12,S,YU,5721,January,8
2023-01-08T00:00:00Z,09:25:00,Sunday,UNION STATION,MUIS,0,0,Invalid,YU,Invalid,January,9
2023-01-08T00:00:00Z,10:11:00,Sunday,KIPLING STATION,SUUT,11,15,W,BD,5035,January,10
2023-01-08T00:00:00Z,10:23:00,Sunday,EGLINTON STATION,EUNT,4,8,N,YU,5741,January,10
2023-01-08T00:00:00Z,10:29:00,Sunday,SPADINA YUS STATION,SUDP,5,9,N,YU,5396,January,10
2023-01-08T00:00:00Z,10:38:00,Sunday,OSSINGTON STATION,MUIS,0,0,Invalid,BD,Invalid,January,10
2023-01-08T00:00:00Z,10:55:00,Sunday,YORK MILLS STATION,MUIE,0,0,Invalid,YU,Invalid,January,10
2023-01-08T00:00:00Z,11:35:00,Sunday,PIONEER VILLAGE STATIO,MUI,5,9,N,YU,5546,January,11
2023-01-08T00:00:00Z,11:52:00,Sunday,EGLINTON STATION,MUIS,0,0,Invalid,YU,Invalid,January,11
2023-01-08T00:00:00Z,12:59:00,Sunday,DUNDAS STATION,EUVA,4,8,S,YU,5396,January,12
2023-01-08T00:00:00Z,13:13:00,Sunday,ST CLAIR STATION,MUIR,13,17,N,YU,5736,January,13
2023-01-08T00:00:00Z,13:25:00,Sunday,WILSON STATION,MUI,8,12,S,YU,5626,January,13
2023-01-08T00:00:00Z,14:03:00,Sunday,KIPLING STATION,EUBO,4,8,E,BD,5163,January,14
2023-01-08T00:00:00Z,14:06:00,Sunday,BLOOR STATION,SUAP,0,0,Invalid,YU,Invalid,January,14
2023-01-08T00:00:00Z,14:49:00,Sunday,KENNEDY BD STATION,MUPAA,0,0,E,BD,5106,January,14
2023-01-08T00:00:00Z,14:57:00,Sunday,CHRISTIE STATION,MUIR,0,0,E,BD,5046,January,14
2023-01-08T00:00:00Z,15:13:00,Sunday,WOODBINE STATION,MUPAA,0,0,W,BD,5003,January,15
2023-01-08T00:00:00Z,15:15:00,Sunday,OSSINGTON STATION,SUDP,0,0,Invalid,BD,Invalid,January,15
2023-01-08T00:00:00Z,16:29:00,Sunday,BATHURST STATION,SUO,17,21,W,BD,5042,January,16
2023-01-08T00:00:00Z,16:57:00,Sunday,QUEEN STATION,SUDP,0,0,Invalid,YU,Invalid,January,16
2023-01-08T00:00:00Z,17:10:00,Sunday,JANE STATION,TUNCA,0,0,Invalid,BD,Invalid,January,17
2023-01-08T00:00:00Z,17:29:00,Sunday,SHEPPARD WEST STATION,PUOPO,4,8,S,YU,5711,January,17
2023-01-08T00:00:00Z,17:40:00,Sunday,SHERBOURNE STATION,MUI,19,24,W,BD,5079,January,17
2023-01-08T00:00:00Z,18:01:00,Sunday,BATHURST STATION,SUDP,0,0,Invalid,BD,Invalid,January,18
2023-01-08T00:00:00Z,18:31:00,Sunday,CHRISTIE STATION,TUMVS,10,14,E,BD,5157,January,18
2023-01-08T00:00:00Z,19:53:00,Sunday,DUFFERIN STATION,MUIRS,0,0,Invalid,BD,Invalid,January,19
2023-01-08T00:00:00Z,19:57:00,Sunday,DUNDAS STATION,MUIS,0,0,Invalid,YU,Invalid,January,19
2023-01-08T00:00:00Z,21:15:00,Sunday,ST PATRICK STATION,MUIR,11,17,N,YU,5811,January,21
2023-01-08T00:00:00Z,21:27:00,Sunday,KIPLING STATION,MUIS,0,0,Invalid,BD,Invalid,January,21
2023-01-08T00:00:00Z,21:40:00,Sunday,BLOOR STATION,SUO,0,0,N,YU,6101,January,21
2023-01-08T00:00:00Z,22:00:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU / BD,Invalid,January,22
2023-01-08T00:00:00Z,22:03:00,Sunday,YONGE BD STATION,SUO,0,0,E,BD,5062,January,22
2023-01-08T00:00:00Z,22:48:00,Sunday,YONGE BD STATION,MUIS,0,0,Invalid,BD,Invalid,January,22
2023-01-08T00:00:00Z,22:55:00,Sunday,COXWELL STATION,MUPAA,3,9,E,BD,5046,January,22
2023-01-08T00:00:00Z,22:58:00,Sunday,FINCH WEST STATION,MUIS,0,0,Invalid,YU,Invalid,January,22
2023-01-08T00:00:00Z,23:31:00,Sunday,KENNEDY BD STATION,MUIS,0,0,Invalid,BD,Invalid,January,23
2023-01-08T00:00:00Z,23:50:00,Sunday,OSSINGTON STATION,MUIRS,0,0,Invalid,BD,Invalid,January,23
2023-01-08T00:00:00Z,00:20:00,Sunday,BLOOR STATION,MUIS,0,0,N,YU,Invalid,January,0
2023-01-08T00:00:00Z,01:33:00,Sunday,SHEPPARD WEST STATION,MUIS,0,0,Invalid,YU,Invalid,January,1
2023-01-08T00:00:00Z,01:50:00,Sunday,QUEEN'S PARK STATION,SUDP,5,11,N,YU,6106,January,1
2023-01-08T00:00:00Z,02:35:00,Sunday,SHEPPARD-YONGE STATION,TUMVS,5,10,W,SHP,6146,January,2
2023-01-09T00:00:00Z,02:13:00,Monday,ST PATRICK STATION,SUO,0,0,N,YU,6106,January,2
2023-01-09T00:00:00Z,18:23:00,Monday,SCARBOROUGH CTR STATIO,SRO,0,0,Invalid,SRT,Invalid,January,18
2023-01-09T00:00:00Z,05:12:00,Monday,GREENWOOD STATION,PUTOE,0,0,W,BD,Invalid,January,5
2023-01-09T00:00:00Z,22:00:00,Monday,KENNEDY SRT STATION TO,MRO,0,0,Invalid,SRT,Invalid,January,22
2023-01-09T00:00:00Z,05:14:00,Monday,OLD MILL STATION,PUSTC,0,0,W,BD,5100,January,5
2023-01-09T00:00:00Z,05:53:00,Monday,FINCH STATION,EUDO,4,8,S,YU,5546,January,5
2023-01-09T00:00:00Z,05:58:00,Monday,DAVISVILLE STATION,PUOPO,0,0,N,YU,6061,January,5
2023-01-09T00:00:00Z,06:03:00,Monday,EGLINTON STATION,PUOPO,3,7,N,YU,6061,January,6
2023-01-09T00:00:00Z,06:05:00,Monday,UNION STATION,MUIS,0,0,Invalid,YU,Invalid,January,6
2023-01-09T00:00:00Z,06:07:00,Monday,LAWRENCE STATION,PUOPO,5,9,N,YU,6061,January,6
2023-01-09T00:00:00Z,06:08:00,Monday,UNION STATION,MUIS,0,0,Invalid,YU,Invalid,January,6
2023-01-09T00:00:00Z,06:42:00,Monday,WELLESLEY STATION,MUIS,0,0,Invalid,YU,Invalid,January,6
2023-01-09T00:00:00Z,07:00:00,Monday,DUNDAS STATION,MUIS,0,0,N,BD,Invalid,January,7
2023-01-09T00:00:00Z,07:00:00,Monday,WILSON STATION,MUATC,3,6,S,YU,5401,January,7
2023-01-09T00:00:00Z,07:21:00,Monday,LAWRENCE STATION,MUIE,7,9,S,YU,6121,January,7
2023-01-09T00:00:00Z,07:48:00,Monday,COXWELL STATION,SUO,3,6,E,BD,5201,January,7
2023-01-09T00:00:00Z,07:52:00,Monday,SHEPPARD WEST STATION,SUUT,28,30,N,YU,5721,January,7
2023-01-09T00:00:00Z,08:02:00,Monday,JANE STATION,MUIS,0,0,Invalid,BD,Invalid,January,8
2023-01-09T00:00:00Z,08:28:00,Monday,DOWNSVIEW PARK STATION,MUPAA,5,7,S,YU,5591,January,8
2023-01-09T00:00:00Z,08:33:00,Monday,CHESTER STATION,TUMVS,0,0,E,BD,5192,January,8
2023-01-09T00:00:00Z,08:49:00,Monday,SHEPPARD STATION,PUOPO,0,0,S,YU,5511,January,8
2023-01-09T00:00:00Z,08:54:00,Monday,YORK MILLS STATION,PUOPO,5,7,S,YU,5511,January,8
2023-01-09T00:00:00Z,09:09:00,Monday,BLOOR STATION,SUDP,0,0,Invalid,YU,Invalid,January,9
2023-01-09T00:00:00Z,09:27:00,Monday,YONGE BD STATION,MUIR,4,7,W,BD,5178,January,9
2023-01-09T00:00:00Z,09:38:00,Monday,DAVISVILLE STATION,SUO,0,0,Invalid,YU,Invalid,January,9
2023-01-09T00:00:00Z,10:54:00,Monday,WILSON STATION,MUATC,10,13,N,YU,6126,January,10
2023-01-09T00:00:00Z,11:23:00,Monday,CHRISTIE STATION,TUMVS,0,0,E,BD,5003,January,11
2023-01-09T00:00:00Z,11:27:00,Monday,BATHURST STATION,TUO,4,7,E,BD,5003,January,11
2023-01-09T00:00:00Z,11:41:00,Monday,ST GEORGE BD STATION,MUNCA,0,0,Invalid,BD,Invalid,January,11
2023-01-09T00:00:00Z,12:14:00,Monday,OSSINGTON STATION,MUDD,3,6,E,BD,5322,January,12
2023-01-09T00:00:00Z,12:17:00,Monday,ST GEORGE BD STATION,MUPAA,4,7,W,BD,5035,January,12
2023-01-09T00:00:00Z,12:25:00,Monday,UNION STATION,SUO,0,0,Invalid,YU,Invalid,January,12
2023-01-09T00:00:00Z,12:27:00,Monday,VAUGHAN MC STATION,SUO,15,18,S,YU,5421,January,12
2023-01-09T00:00:00Z,12:29:00,Monday,EGLINTON WEST STATION,MUIS,0,0,Invalid,YU,Invalid,January,12
2023-01-09T00:00:00Z,12:30:00,Monday,JANE STATION,MUIS,0,0,Invalid,BD,Invalid,January,12
2023-01-09T00:00:00Z,12:46:00,Monday,SPADINA BD STATION,SUDP,0,0,Invalid,BD,Invalid,January,12
2023-01-09T00:00:00Z,13:01:00,Monday,VAUGHAN MC STATION,MUIR,3,6,S,YU,5556,January,13
2023-01-09T00:00:00Z,13:28:00,Monday,VAUGHAN MC STATION,PUMEL,0,0,Invalid,YU,Invalid,January,13
2023-01-09T00:00:00Z,13:36:00,Monday,DUNDAS STATION,SUO,0,0,Invalid,YU,Invalid,January,13
2023-01-09T00:00:00Z,14:40:00,Monday,BATHURST STATION,MUIS,0,0,Invalid,BD,Invalid,January,14
2023-01-09T00:00:00Z,14:58:00,Monday,JANE STATION,MUTO,4,7,W,BD,5178,January,14
2023-01-09T00:00:00Z,15:48:00,Monday,DAVISVILLE STATION,EUOE,4,8,S,YU,5686,January,15
2023-01-09T00:00:00Z,16:13:00,Monday,YONGE BD STATION,MUIRS,0,0,Invalid,BD,Invalid,January,16
2023-01-09T00:00:00Z,16:43:00,Monday,KIPLING STATION,MUSAN,3,6,E,BD,5004,January,16
2023-01-09T00:00:00Z,17:08:00,Monday,UNION STATION,SUUT,12,15,S,YU,6131,January,17
2023-01-09T00:00:00Z,17:15:00,Monday,ST PATRICK STATION,SUAP,20,23,N,YU,5566,January,17
2023-01-09T00:00:00Z,17:18:00,Monday,DAVISVILLE STATION,SUDP,0,0,Invalid,YU,Invalid,January,17
2023-01-09T00:00:00Z,17:52:00,Monday,KENNEDY BD STATION,MUTO,3,6,W,BD,5020,January,17
2023-01-09T00:00:00Z,18:34:00,Monday,VAUGHAN MC STATION,SUAP,0,0,Invalid,YU,5414,January,18
2023-01-09T00:00:00Z,18:34:00,Monday,SPADINA BD STATION,MUI,7,10,W,BD,5366,January,18
2023-01-09T00:00:00Z,18:49:00,Monday,KENNEDY BD STATION,MUTO,4,8,W,BD,5174,January,18
2023-01-09T00:00:00Z,19:06:00,Monday,HIGHWAY 407 STATION,MUATC,4,8,S,YU,5476,January,19
2023-01-09T00:00:00Z,19:19:00,Monday,HIGHWAY 407 STATION,MUATC,5,8,S,YU,5571,January,19
2023-01-09T00:00:00Z,19:56:00,Monday,BLOOR STATION,MUIS,0,0,S,YU,Invalid,January,19
2023-01-09T00:00:00Z,20:07:00,Monday,YORK UNIVERSITY STATIO,TUOS,0,0,N,YU,5381,January,20
2023-01-09T00:00:00Z,21:07:00,Monday,DUNDAS STATION,SUUT,4,7,N,YU,5386,January,21
2023-01-09T00:00:00Z,21:39:00,Monday,HIGH PARK STATION,PUMEL,0,0,Invalid,BD,Invalid,January,21
2023-01-09T00:00:00Z,21:51:00,Monday,QUEEN STATION,SUO,0,0,Invalid,YU,Invalid,January,21
